C,D,20030501,38.14880,38.27580,37.41620,38.10000,16063900,0
CAT,D,20030303,46.00150,46.33420,45.85470,46.07000,2051800,0
CAT,D,20030304,45.89400,45.89400,44.14240,44.25000,2696100,0
CAT,D,20030305,44.24880,44.95330,44.08250,44.65000,1730600,0
CAT,D,20030306,44.65760,44.65760,43.44430,43.64000,1799300,0
CAT,D,20030307,42.80430,45.25030,42.76520,44.81000,2615200,0
CAT,D,20030310,44.36790,44.41680,43.63410,43.82000,1362900,0
CAT,D,20030311,43.83350,44.25430,43.34430,43.54000,1758300,0
CAT,D,20030312,43.39720,43.67120,42.58500,43.27000,1965300,0
CAT,D,20030313,44.17830,45.92000,44.13920,45.92000,2560600,0
CAT,D,20030314,45.94150,46.92000,45.60880,46.01000,2613300,0
CAT,D,20030317,45.94050,49.15980,45.77420,49.15000,3965700,0
CAT,D,20030318,49.15080,49.59110,48.43640,48.73000,3783400,0
CAT,D,20030319,48.43620,48.92550,47.81980,48.72000,2841600,0
CAT,D,20030320,48.71790,49.90180,47.94490,49.53000,2856500,0
CAT,D,20030321,49.65870,52.15390,49.65870,51.42000,4349700,0
CAT,D,20030324,51.43070,51.43070,49.37580,49.64000,2701100,0
CAT,D,20030325,49.90000,50.09570,49.26400,49.90000,2787500,0
CAT,D,20030326,49.90280,49.95170,48.82650,49.12000,2738300,0
CAT,D,20030327,48.68080,49.90400,48.24050,49.63000,1839200,0
CAT,D,20030328,49.62970,49.62970,48.70990,49.16000,1924400,0
CAT,D,20030331,48.18890,48.77600,47.67030,48.14000,2360500,0
CAT,D,20030401,48.13970,48.92250,47.92440,48.58000,2158700,0
CAT,D,20030402,49.75850,50.72720,49.70950,50.60000,2603900,0
CAT,D,20030403,51.07140,51.07140,50.18100,50.68000,1972900,0
CAT,D,20030404,50.68290,51.07430,49.95880,50.36000,1723700,0
CAT,D,20030407,51.36300,52.36110,50.51170,50.59000,2125700,0
CAT,D,20030408,50.83320,51.12680,50.02110,50.98000,1527300,0
CAT,D,20030409,50.45320,51.43180,50.45320,50.60000,2505300,0
CAT,D,20030410,50.59420,51.69000,50.38870,51.69000,2158800,0
CAT,D,20030411,52.34880,53.08270,51.66390,51.84000,1972100,0
CAT,D,20030414,51.83430,52.48980,51.59950,52.48000,1706500,0
CAT,D,20030415,52.00030,52.27420,51.09040,51.56000,2817600,0
CAT,D,20030416,52.45240,52.81690,50.60060,50.64000,2580300,0
CAT,D,20030417,49.77180,51.35760,49.64370,51.20000,2568700,0
CAT,D,20030421,51.41460,51.62140,50.73500,51.06000,1926400,0
CAT,D,20030422,50.42660,52.31760,50.09170,52.16000,2132100,0
CAT,D,20030423,51.92220,52.20790,51.46910,52.07000,2186600,0
CAT,D,20030424,51.51670,52.29490,51.51670,51.96000,1461500,0
CAT,D,20030425,51.95770,52.17440,51.05150,51.15000,1626100,0
CAT,D,20030428,50.92620,52.20670,50.92620,51.99000,1489400,0
CAT,D,20030429,52.01370,52.25990,51.11740,51.60000,1688600,0
CAT,D,20030430,51.58350,52.15470,51.11070,51.81000,1697900,0
CAT,D,20030501,51.80870,51.85800,50.56770,51.07000,1776100,0
DD,D,20030303,35.68810,36.04630,35.26220,35.33000,2363300,0
DD,D,20030304,35.38830,35.47540,34.36220,34.43000,2745900,0
DD,D,20030305,34.09440,34.53000,33.76520,34.53000,5082600,0
DD,D,20030306,34.40580,34.58970,33.92190,33.98000,3619400,0
DD,D,20030307,33.98840,34.92740,33.60120,34.85000,4023800,0
DD,D,20030310,34.97850,35.30750,34.33000,34.33000,3368300,0
DD,D,20030311,34.35710,35.00550,34.26030,34.27000,3942400,0
DD,D,20030312,33.92160,34.27000,33.78610,34.27000,4259000,0
DD,D,20030313,34.94830,36.10970,34.88050,36.10000,4263400,0
DD,D,20030314,36.10660,36.92940,35.70010,36.61000,5766100,0
DD,D,20030317,36.61790,37.53740,36.26940,37.46000,5419900,0
DD,D,20030318,38.19010,38.93550,37.94810,38.80000,6792700,0
DD,D,20030319,39.15040,39.15040,37.99860,38.56000,3838200,0
DD,D,20030320,38.56230,38.56230,37.73960,38.33000,3674000,0
DD,D,20030321,39.43870,40.35840,38.73210,40.31000,7405400,0
DD,D,20030324,39.50410,39.60090,38.43930,38.72000,4721500,0
DD,D,20030325,38.85320,39.25010,38.51440,38.95000,4021100,0
DD,D,20030326,39.01350,39.47810,38.80060,39.12000,4632700,0
DD,D,20030327,38.76360,38.76360,38.22160,38.57000,3196200,0
DD,D,20030328,38.09870,38.40840,37.95350,38.36000,2736100,0
DD,D,20030331,37.73580,38.08420,37.50350,37.61000,3170000,0
DD,D,20030401,37.84350,38.69520,37.32090,38.25000,3572500,0
DD,D,20030402,38.81510,39.54100,38.81510,39.27000,3633800,0
DD,D,20030403,39.48940,39.48940,38.81190,38.87000,2981800,0
DD,D,20030404,38.96710,39.39290,38.57990,39.18000,3648700,0
DD,D,20030407,39.71330,40.19730,39.12290,39.21000,4092700,0
DD,D,20030408,38.96520,39.12010,38.48130,38.52000,2776300,0
DD,D,20030409,38.76770,39.03870,37.78030,37.79000,3525900,0
DD,D,20030410,37.79990,38.12900,37.55790,38.10000,3740500,0
DD,D,20030411,38.61650,38.93590,37.99710,38.21000,2596900,0
DD,D,20030414,38.21620,39.01000,38.13880,39.01000,2821600,0
DD,D,20030415,38.76440,39.60650,38.49340,39.50000,3087200,0
DD,D,20030416,39.83120,39.91830,38.88260,38.96000,2828200,0
DD,D,20030417,38.97180,39.68820,38.96220,39.33000,2593200,0
DD,D,20030421,39.43130,39.68300,38.87000,39.17000,3203400,0
DD,D,20030422,39.17720,39.71940,38.62550,39.70000,4076400,0
DD,D,20030423,39.70660,40.80040,39.45490,40.51000,4589200,0
DD,D,20030424,40.26800,40.75200,40.22930,40.51000,3111900,0
DD,D,20030425,40.50660,40.70010,39.50000,39.80000,2690000,0
DD,D,20030428,39.79960,40.62230,39.76090,40.39000,3062400,0
DD,D,20030429,40.84550,41.37780,40.41960,41.01000,4936600,0
DD,D,20030430,41.11190,41.72180,40.71500,41.17000,4381900,0
DD,D,20030501,41.16260,41.16260,40.11740,40.64000,2981600,0
DIS,D,20030303,16.93710,17.02630,16.54100,16.64000,5744500,0
DIS,D,20030304,16.64300,16.64300,15.85050,15.90000,10802300,0
DIS,D,20030305,15.65130,15.92870,15.55230,15.79000,10108700,0
DIS,D,20030306,15.63880,15.73780,15.36140,15.51000,7490700,0
DIS,D,20030307,15.26300,15.59970,15.15400,15.57000,9641200,0
DIS,D,20030310,15.35700,15.43630,14.96070,15.04000,5929300,0
DIS,D,20030311,15.17720,15.27630,14.77100,14.88000,7409900,0
DIS,D,20030312,14.87160,15.09940,14.70310,15.04000,6755800,0
DIS,D,20030313,15.25740,16.19860,15.17810,16.05000,9399300,0
DIS,D,20030314,16.13130,16.36910,15.90340,16.27000,8309600,0
DIS,D,20030317,16.03770,16.93920,15.87920,16.85000,9544900,0
DIS,D,20030318,16.84590,17.01420,16.25160,16.42000,8091000,0
DIS,D,20030319,16.49300,16.83970,16.24540,16.81000,8952900,0
DIS,D,20030320,16.41530,17.05930,16.09830,16.98000,11700900,0
DIS,D,20030321,17.26260,18.56000,17.12390,18.56000,16519100,0
DIS,D,20030324,17.74530,17.84440,17.16070,17.24000,12917600,0
DIS,D,20030325,17.32190,17.81710,16.78710,17.52000,8662200,0
DIS,D,20030326,17.67790,17.73730,17.27180,17.46000,9402500,0
DIS,D,20030327,17.18220,17.59820,16.93460,17.41000,9523400,0
DIS,D,20030328,17.41110,17.69830,17.20310,17.52000,7866000,0
DIS,D,20030331,17.13740,17.13740,16.73120,16.86000,7673300,0
DIS,D,20030401,16.86080,17.08870,16.79150,16.95000,8227200,0
DIS,D,20030402,17.19590,17.87930,17.19590,17.81000,9198800,0
DIS,D,20030403,17.82660,17.89600,17.45030,17.48000,7654900,0
DIS,D,20030404,17.43850,17.59710,16.94310,17.28000,8592900,0
DIS,D,20030407,17.82750,18.12460,17.40160,17.57000,6834200,0
DIS,D,20030408,17.57430,17.59410,16.76200,16.97000,23972300,0
DIS,D,20030409,17.03910,17.21740,16.91030,16.94000,20821800,0
DIS,D,20030410,17.04130,17.19980,16.84310,17.18000,7189700,0
DIS,D,20030411,17.33320,17.79880,17.33320,17.67000,12753300,0
DIS,D,20030414,17.43560,18.07950,17.40590,18.03000,9596200,0
DIS,D,20030415,17.88240,18.15980,17.73380,18.14000,8071200,0
DIS,D,20030416,18.13700,18.21620,17.75070,17.82000,8570500,0
DIS,D,20030417,17.82380,18.23990,17.78420,18.23000,5698300,0
DIS,D,20030421,18.23050,18.37910,17.97290,18.28000,6292600,0
DIS,D,20030422,18.07590,18.81880,17.99670,18.69000,9684600,0
DIS,D,20030423,18.64390,19.09960,18.58450,19.06000,9086800,0
DIS,D,20030424,18.76710,18.80670,18.27190,18.47000,6246200,0
DIS,D,20030425,18.52490,18.55470,17.83150,17.99000,6984300,0
DIS,D,20030428,18.10170,18.36920,18.06200,18.28000,7098400,0
DIS,D,20030429,18.36810,18.62560,18.02130,18.16000,7238400,0
DIS,D,20030430,18.22250,18.51960,17.99470,18.48000,8482100,0
DIS,D,20030501,18.52020,18.66880,18.37160,18.54000,7810800,0
EK,D,20030303,29.02200,29.04120,28.24310,28.32000,1904200,0
EK,D,20030304,28.27350,28.28310,27.85040,27.86000,1262800,0
EK,D,20030305,27.84260,28.41000,27.84260,28.41000,1967000,0
EK,D,20030306,28.27190,28.35850,27.90650,28.07000,1922200,0
EK,D,20030307,27.85920,28.49390,27.80150,28.34000,1509000,0
EK,D,20030310,27.98700,28.12160,27.65040,27.66000,1728400,0
EK,D,20030311,27.61920,28.04240,27.57110,27.60000,1798500,0
EK,D,20030312,27.23550,27.25470,25.85060,26.62000,4228000,0
EK,D,20030313,27.16650,27.85880,26.82990,27.83000,2713500,0
EK,D,20030314,27.89890,28.36050,27.62000,27.62000,2036000,0
EK,D,20030317,27.62940,29.13920,27.34090,29.12000,2492500,0
EK,D,20030318,29.11650,29.32810,28.76080,29.03000,1536500,0
EK,D,20030319,29.28300,29.77350,29.08110,29.61000,2154900,0
EK,D,20030320,29.60960,29.83080,29.08070,29.60000,1310300,0
EK,D,20030321,30.02380,30.62000,29.47560,30.62000,2586600,0
EK,D,20030324,29.91170,29.92130,28.91150,29.20000,1836500,0
EK,D,20030325,29.44200,29.78820,29.03800,29.24000,1997400,0
EK,D,20030326,29.54350,29.73580,29.14920,29.38000,2279300,0
EK,D,20030327,29.38380,29.74930,28.94140,29.48000,1720700,0
EK,D,20030328,29.47350,29.47350,29.06000,29.31000,1349900,0
EK,D,20030331,28.85470,28.94130,28.24880,28.47000,2142900,0
EK,D,20030401,29.07000,29.12770,28.64690,28.82000,1951300,0
EK,D,20030402,29.18230,29.99000,29.18230,29.74000,2738700,0
EK,D,20030403,29.86120,30.10160,29.45730,29.64000,1321400,0
EK,D,20030404,30.07690,30.27880,29.88460,30.00000,1724300,0
EK,D,20030407,30.72810,31.14170,30.31460,30.43000,2421200,0
EK,D,20030408,30.42580,30.96430,29.90650,30.57000,2340500,0
EK,D,20030409,30.48120,31.09660,29.99080,30.01000,2225300,0
EK,D,20030410,30.02500,30.21730,29.61140,30.15000,1756900,0
EK,D,20030411,30.63130,30.87170,29.99650,30.16000,1652300,0
EK,D,20030414,30.16880,30.69770,30.03410,30.64000,1978200,0
EK,D,20030415,30.63310,30.63310,30.00800,30.46000,2367500,0
EK,D,20030416,30.46860,30.72830,29.83380,29.93000,1622600,0
EK,D,20030417,29.94070,30.21960,29.59450,30.21000,1738500,0
EK,D,20030421,30.29310,30.47580,29.97570,30.12000,1898300,0
EK,D,20030422,30.12260,30.54580,29.53590,30.44000,3005200,0
EK,D,20030423,29.82130,30.00400,27.82100,28.85000,9176200,0
EK,D,20030424,28.46150,29.00960,28.32690,28.75000,2604800,0
EK,D,20030425,28.63160,29.02600,27.92960,28.17000,3086700,0
EK,D,20030428,28.34180,29.02460,28.19760,28.89000,2204400,0
EK,D,20030429,28.88810,29.19580,28.55150,29.09000,2469500,0
EK,D,20030430,29.21190,29.30810,28.70230,28.76000,2510400,0
EK,D,20030501,29.23040,29.26880,28.46120,28.74000,1846400,0
GE,D,20030303,23.59250,23.88490,23.20250,23.30000,21023300,0
GE,D,20030304,23.14180,23.21010,22.70300,22.82000,16680100,0
GE,D,20030305,22.67360,23.30750,22.66390,23.21000,21168300,0
GE,D,20030306,23.00880,23.45720,22.91130,23.35000,20613700,0
GE,D,20030307,22.91010,23.78750,22.81260,23.69000,28621100,0
GE,D,20030310,23.30250,23.47800,23.01000,23.01000,20142100,0
GE,D,20030311,23.08210,23.37460,22.76020,22.77000,21506000,0
GE,D,20030312,22.64440,23.21000,22.58590,23.21000,22940100,0
GE,D,20030313,23.59520,24.59950,23.59520,24.58000,38540500,0
GE,D,20030314,24.62000,25.02950,24.32750,25.01000,29924900,0
GE,D,20030317,24.37190,25.73670,24.12820,25.61000,34557500,0
GE,D,20030318,25.64250,25.78880,25.30130,25.74000,25136000,0
GE,D,20030319,25.73470,26.34900,25.47140,26.31000,24912900,0
GE,D,20030320,26.18980,26.27750,25.77050,26.18000,24890200,0
GE,D,20030321,26.55900,27.30000,26.42250,27.30000,39905500,0
GE,D,20030324,26.17700,27.24940,25.84550,26.06000,27822200,0
GE,D,20030325,26.06620,26.50500,25.74440,26.31000,22126100,0
GE,D,20030326,26.31060,26.40810,25.86200,25.94000,21602800,0
GE,D,20030327,25.39970,25.86780,25.29250,25.78000,20937700,0
GE,D,20030328,25.59450,25.77000,25.37020,25.38000,16256600,0
GE,D,20030331,24.81130,25.83490,24.68450,24.86000,24471400,0
GE,D,20030401,24.91440,25.66530,24.86570,25.48000,21391600,0
GE,D,20030402,26.27250,26.58450,26.04830,26.37000,27475800,0
GE,D,20030403,26.59680,27.20120,25.93380,26.86000,28277900,0
GE,D,20030404,26.88150,27.09600,26.64750,26.94000,17288800,0
GE,D,20030407,27.63560,27.97690,27.04070,27.07000,27382400,0
GE,D,20030408,27.25270,27.54530,27.10650,27.36000,17955500,0
GE,D,20030409,27.18560,27.35130,26.47370,26.62000,25533900,0
